downstream_data,remote_ip,protocol,tx_bytes,event_timestamp,subscriber_id,bytes_sent,destination_domain,destination_ip,vpn_usage,conn_protocol,service_protocol,server_ip,vpn_detected,time_spent,is_vpn,transport_protocol,session_duration,user_id,timestamp,customer_id,dest_port,access_time,encrypted_tunnel,ip_dst,download_bytes,upstream_data,bytes_received,port,duration,upload_bytes,server_port,remote_port,url,msisdn,is_fraud,rx_bytes,connection_time,host,domain
58217,,,9810,02/05/2023 11:38:27,,,,82.215.13.20,,,,,,,True,DNS,,,,,,,,,,,,,,,1014,,,1068921330246,False,,2750,twitter.com,
,,,,,3097024186237,3480,,,True,,UDP,137.115.229.222,,,,,983,,,,,,,,20478,,,,,,26707,,,,True,,2023-08-11T18:49:25.000Z,,instagram.com
,,DNS,,,,,zoom.us,,,,,,,,False,,2540,5469751205923,12/08/2023 02:09:19,,,,,40.130.162.83,43871,905,,14936,,,,,,,False,,,,
,,,,2023-07-12T11:48:57.000Z,,3842,,,False,,,,,,,HTTPS,1993,,,6062326308570,,,,105.238.86.80,,,,,,,38062,,,,False,53272,,,
,,,6940,,,,,,,HTTPS,,123.13.54.127,,,True,,,,1676685115,3920085344224,,,,,31441,,,,,,26065,,flipkart.com,,False,,2804,,
,,,,2023-06-22T07:24:24.000Z,,,facebook.com,,,,UDP,,,,False,,,4499038586077,,,32458,,,175.130.203.205,,,,,2037,1963,,,,,False,96042,,,
,,,,,,,,,,,,,,,False,UDP,,,12/02/2023 18:11:19,,20261,,,176.248.8.128,,,38168,,814,2791,,,,7259254986159,False,,,,zoom.us
54665,,,,2023-01-13T11:46:08.000Z,,,,46.54.86.94,False,HTTPS,,,,,,,,,,9532991688322,20553,,,,,,,,,9429,,,,,False,,1708,flipkart.com,
51826,132.124.17.152,,,,,,,,,,,,,,True,UDP,,1482705092745,,,36696,,,,,7876,,,1920,,,,,,False,,2023-06-07 07:47:39,,facebook.com
,,,,,,,netflix.com,54.165.11.143,,,,,,1097,,UDP,,,,5454360744895,,,False,,,,,,,3736,,18179,,,False,9147,2023-11-28T15:32:59.000Z,,
,164.223.58.87,,,,,,fileshare.cc,,True,,,,,,,HTTPS,,,,5856917450324,,02/08/2023 07:22:27,,,,7412,14003,,,,,57609,,,False,,3476,,
,,,,,,,,,,,HTTP,,,,,,1046,,,,,,True,108.87.101.25,31227,209,,,,,24346,,,3242229049974,False,,04/10/2023 07:09:10,netflix.com,
,,,,12/06/2023 00:00:42,,8840,,,,HTTP,,91.146.78.125,False,795,,,,,,,,,,,,,63944,,,,,38264,,3174767697435,False,,,amazon.in,
,,,,,,,,,,,HTTP,190.151.23.233,,,,,,8350684251645,21/04/2023 05:35:16,,,,True,,,,14964,55540,2009,182,,,fileshare.cc,,False,,,,
,38.33.148.164,,3073,20/12/2023 12:42:56,8584558956256,,,,,,,,False,,,DNS,,,,,,,,,,,89293,,,,35551,,flipkart.com,,False,,1285,,
64038,78.122.190.124,,,,,,,,False,,,,,2437,,HTTP,,,,,,,,,,3676,,,,,,,zoom.us,2345736622553,False,,2023-10-23 15:46:54,,
,,UDP,,,,,,39.91.60.48,,,,,,,,,3426,,,,,01/28/2023 02:56:49,True,,,3975,,,,,33427,,,2379774354108,False,42523,,,flipkart.com
93601,,DNS,,,,,,,,,,,,,False,,,,1692805792,,,,,154.203.9.196,,8733,,22161,3279,,,,,9585237978944,False,,,,netflix.com
,63.122.196.80,,,,7510333500934,7730,amazon.in,,,,,,True,3503,,TCP,,,,,,10/17/2023 17:07:02,,,,,,,,,582,,,,False,34758,,,
2461,,HTTP,,,2243345198837,,,,,,,166.139.79.184,,,,,1854,,,,,,False,,,,,,,4325,,,,,False,,1688174751,,zoom.us
,254.233.249.17,,6829,,,,,,,,,,,,True,,,,04/10/2023 08:15:37,6572521775448,29319,,,,,,,,2729,,,,,,False,87611,,,amazon.in
53873,,,,,5291540555317,,,,False,TCP,,48.231.134.231,,857,,,,,1686468528,,,,,,,9869,,,,,,53909,,,False,,,zoom.us,
,212.119.198.109,TCP,,,8602899949397,,,,,,,,,1485,True,,,,,,,04/01/2023 03:00:53,,,38998,810,,,,,26822,,,,True,,,instagram.com,
,,,,,,,,244.238.127.82,,,,,False,,,,,4893280338179,2023-11-20 00:43:53,,,,,,,,,,1473,9104,,24022,,,False,43624,,,amazon.in
,,,,,1222125988441,,,,False,,HTTPS,56.90.107.185,,650,,,,,05/03/2023 01:25:18,,,,,,,9386,67325,1083,,,,,,,False,,,,
27622,,,1060,2023-02-10 01:22:52,3218209664610,,,,True,,,,,,,,1073,,,,,,,64.140.193.153,,,,,,,,1489,zoom.us,,True,,,,
,251.89.185.255,,,,,7009,,,,,,,False,,,HTTP,,,,,57893,,,,25391,,,,1186,,,,,9490218258187,False,,08/05/2023 07:09:22,,
28170,159.151.89.195,,,,9247898428228,,netflix.com,,,,,,,623,,TCP,,,,,9977,11/18/2023 06:01:41,False,,,,,,,27,,,,,False,,,,
,,HTTPS,,,,,,106.126.215.211,,,,,True,718,,,,3684245547002,,,,2023-09-28 03:51:18,,,,,20364,745,,4765,,,twitter.com,,False,,,,
,,,,,,,,,,TCP,,,False,,,,3119,,08/17/2023 04:43:39,,,,,84.82.125.54,,,86161,,,1342,,28788,,4223162323948,False,,,flipkart.com,
,225.207.86.104,,,,9614846642178,8277,flipkart.com,,,,DNS,,,,True,,,,2023-09-23T10:56:36.000Z,,43832,,,,64660,,,,,,,,,,False,,3139,,
,,,,2023-02-07T21:30:48.000Z,2351821941043,4966,,,,,,,,,True,TCP,,,,,,,,205.78.167.22,26868,,,,3215,,,32965,,,True,,,youtube.com,
,,HTTP,,1700071622,3253681782556,9641,,,,,,,True,,,,,,,,,,,214.103.239.108,,,41598,,,,56154,,youtube.com,,False,,892,,
82118,,,,,,,,,False,,TCP,54.46.175.177,,2322,,,,4776992061559,10/31/2023 07:51:04,,,,,,,7728,,,,,45725,,snapchat.com,,False,,,,
,57.113.247.147,,,,6850679483973,6974,,,,,,,False,,,HTTPS,2757,,,,12809,2023-10-22T04:43:55.000Z,,,5138,,,,,,,,,,False,,,,snapchat.com
,185.146.197.31,HTTPS,,,,5406,,,True,,,,,705,,,,,,,22638,,,,97916,,,,,,,,,5211488641884,False,,2023-10-09T10:00:36.000Z,,snapchat.com
,,TCP,,,,7835,,,,,,54.150.177.197,,,True,,,2690842571032,,,,2023-05-23 21:53:59,,,,,,,,,8083,,,,False,33909,3462,,zoom.us
,50.112.189.250,,,,,,flipkart.com,,True,,,,,294,,TCP,,8052263466016,2023-07-07T17:22:10.000Z,,,,,,,148,,,,,,,,,False,27702,,,
,,,,,,,netflix.com,,,,,,,,,UDP,,,,6110757359874,62824,,False,241.107.39.236,18543,1865,,,,,,,,,True,,180,,
,197.135.144.4,,,08/10/2023 02:48:29,,,,,False,,,,,,,TCP,,6694877787182,,,,,,,91878,,,,986,9965,2075,,,,False,,,,facebook.com
,107.223.113.27,UDP,5786,,,,,,,,,,,,,,,,,9436461600314,,,True,,,,45709,,672,,,512,,,False,,02/13/2023 14:41:18,amazon.in,
3612,,,,2023-11-28 01:59:21,,,,,,,DNS,,False,,,,,,,5246289577713,,,,87.189.255.160,,4209,,,,,49010,,,,False,,3549,,zoom.us
87528,219.179.148.4,,,,,2067,,,,,TCP,,,,False,,2171,,,,,2023-09-14T10:28:31.000Z,,,,,,,,,,37596,,8796975065343,False,,,,
,,,,,5414869964716,,,,True,,HTTP,,,2992,,,,,,,,2023-12-14 14:29:21,,231.249.232.227,39119,3487,,,,,,33364,,,False,,,,twitter.com
,83.62.176.13,,,30/12/2023 13:55:41,,205,zoom.us,,,,HTTP,,,,,,,,,,,,False,,,,,,,,,55050,,8478133981458,False,95430,3298,,
,,HTTPS,9348,,,,,,True,,,127.166.87.178,,3362,,,,,,8374026493060,,,,,,,,,,,43923,,,,False,30327,15/12/2023 05:16:16,,zoom.us
,,,5443,2023-12-22T22:40:33.000Z,8083888785911,,,,,,DNS,248.151.67.236,False,,,,52,,,,,,,,50482,,,,,,43243,,,,False,,,netflix.com,
,,,,1703618067,,555,,,,,UDP,,False,,,,,,,,,,,237.170.40.253,,,58474,27171,2007,,,,snapchat.com,8104147969276,False,,,,
,,HTTP,560,2023-01-20T20:15:15.000Z,2196603630765,,,,,,,253.195.136.9,False,,,,1198,,,,,,,,,,27377,,,,,8619,,,False,,,fileshare.cc,
,130.1.176.19,,1926,,4880426476257,,,,False,HTTPS,,,,,,,,,,,,,,,,,70186,,,,,55405,netflix.com,,False,,330,,
,,HTTPS,1955,,,,,,,,,76.231.128.141,True,,,,,,,1698316424224,,,,,24068,,,,2921,,42930,,flipkart.com,,False,,06/09/2023 00:00:46,,
,,TCP,,,,,,,False,,,,,,,,1821,5010260383282,,,38745,,,111.250.239.61,,,35258,,,6676,,,netflix.com,,False,,28/01/2023 07:42:39,,
84446,,HTTP,,,,,,,,,,166.43.197.223,,,True,,,,,7767633285444,,05/09/2023 20:24:12,,,,,,10199,,668,,,,,False,,77,zoom.us,
,,TCP,,,4898798710644,,,,,,,,,,False,,,,,,,,,44.79.4.240,,9023,,,,,,51809,,,False,72202,1545,twitter.com,
,,,,12/04/2023 08:41:19,2919635629860,,,,,,HTTP,,False,,,,1897,,,,,,,25.40.36.65,,,47949,,,6771,,36854,fileshare.cc,,True,,,,
,,,,2023-09-29 07:57:18,3496022504493,,,,,,TCP,142.129.181.13,,3420,True,,,,,,,,,,52696,,,,,8249,35942,,,,False,,,,youtube.com
,,,,,,3172,,,False,,,,,,,HTTPS,,,,2653658522574,43092,,,254.28.124.240,,,,,,,,,,,True,26525,1535,snapchat.com,
,,,,,1454841263141,,,,,,TCP,199.44.36.247,False,,,,,,1693590741,,,,,,,,78839,,2238,3365,51031,,,,False,,,,facebook.com
92122,,,4118,17/10/2023 05:45:12,,,,40.58.119.97,,HTTP,,,,,,,123,,,,,,False,,,,,52020,,,,,amazon.in,1305892684513,False,,,,
,,,,,,,,213.65.99.18,,,,,False,,,UDP,,,1690020629,,44687,,,,,,70335,,2840,365,,,flipkart.com,9631300478525,False,,,,
91706,,,7118,,7831613782804,,,,,,,242.89.49.83,,,False,TCP,,,,,,,,,,,,47371,,,,,,,False,,1868,youtube.com,
72658,,,,,,,,87.242.125.107,,,HTTP,,,,,,,,,7985172038781,,,True,,,7463,,,,,,31615,,,False,,3073,,fileshare.cc
,10.182.116.178,HTTP,,,,,,,,,,,True,,,,,,,1550182871119,,,,,,,,65126,292,826,,,fileshare.cc,,False,18172,04/07/2023 14:57:46,,
,,HTTP,1872,,7656979770957,,,134.99.122.66,True,,,,,,,,1898,,,,,,,,,,,,,,,54701,,,False,19845,07/09/2023 06:21:12,flipkart.com,
,,,,,3941016976990,7563,,26.36.1.227,,,,,True,,,DNS,,,1682190014,,48283,,,,,,,,,,,,,,False,12041,1171,,
,,,,,,,amazon.in,,,,,227.197.226.9,True,,,DNS,2886,2913063116868,,,,,,,,,,45086,,3751,,,,,False,96556,2023-10-11T03:02:11.000Z,,
,42.175.187.160,,,,,,,,,,,,,,False,HTTP,,6600812854702,,,,2023-03-29T01:25:25.000Z,,,99665,,,,,964,16247,,zoom.us,,False,,539,,
,,,,08/05/2023 18:52:42,,,netflix.com,249.13.48.215,True,,UDP,,,,,,,,,,,,,,,,,,,8741,,,,6672347333535,False,48382,1353,,
,,,9998,,8884497583476,,,,False,,DNS,179.117.210.66,,,,,1665,,,,,,,,,,,28546,,,,,,,True,96891,2023-05-07 04:27:44,,twitter.com
,,HTTPS,6491,,,,amazon.in,,,,,,True,,,,,,,2695742239854,,,,62.210.151.92,,,,65260,1832,,,,,,False,18822,2023-05-16T06:16:21.000Z,,
,77.131.197.155,HTTP,176,,,,,,,,,,True,,,,,6745305940950,,,,,,,93405,,,60912,116,,,,,,False,,11/08/2023 07:32:51,,instagram.com
,,,3145,,8189942396710,,,,,,UDP,22.28.124.168,,1414,False,,,,,,,,,,74359,,,,,,,53984,instagram.com,,False,,2023-01-12 11:08:52,,
83297,,TCP,,,,8454,,,,,,189.168.118.154,,,,,1457,,,2159589188155,,,True,,,,,61188,,,,,,,False,,2023-09-29T11:41:46.000Z,,
,,,,,1176151803759,4887,,,,,UDP,53.79.122.70,,1797,False,,,,,,,2023-01-03T08:55:52.000Z,,,,,,,,,,21318,,,False,62366,,,
,,,,,,,,,True,HTTP,,,,,,,,,,,14816,,,16.54.153.164,91734,4646,,,3128,,,,,3558137557918,False,,29/07/2023 10:58:49,instagram.com,
,,,,,,,,107.99.252.52,False,HTTPS,,,,,,,,,09/03/2023 01:05:07,7733593665465,40502,,,,,3449,70968,,2975,,,,,,False,,,,youtube.com
,,,5714,,,,,120.84.212.97,,,,,,2465,True,HTTP,,,2023-08-19 18:13:45,,,,,,,,,,,,57157,,,9117712158036,False,25908,,,youtube.com
,,,,,6894985349727,,twitter.com,,,,DNS,,,2930,,,,,,,,,False,92.239.197.197,,9271,64918,58740,,,,,,,False,,2023-05-10 07:59:25,,
,,DNS,5359,1699533068,3881526413337,,flipkart.com,4.140.196.220,,,,,,258,,,,,,,,,False,,77825,,,,,,,38237,,,False,,,,
,,,,,1875141653015,,,93.175.65.103,,,DNS,,,2988,,,,,2023-11-22T08:09:08.000Z,,,,False,,,,,35828,,3111,,,twitter.com,,True,44010,,,
37767,,,,27/05/2023 03:27:52,,,instagram.com,,False,,,,,2813,,HTTPS,,,,,,,,89.152.107.179,,,,,,8240,,49655,,1192664595358,False,,,,
,,,,,2135672776602,,,,,,TCP,,,,,,,,2023-01-31 21:47:40,,16278,,False,185.200.250.35,,2389,,,1500,,,,,,False,10817,,amazon.in,
,6.61.32.52,,,,,,,,,,UDP,,,,True,,,,,,,2023-01-12T06:00:04.000Z,,,,8917,,,980,,,26459,,3215729056180,False,88742,,,
80777,,,,,6063144209238,3690,,,,,HTTP,247.63.90.71,,,,,,,,,,,False,,,,,,2447,,4773,,,,False,,1689043011,,netflix.com
,25.90.121.141,,,,,538,twitter.com,,,,,,False,956,,UDP,,,12/02/2023 07:12:36,,,,,,16353,,,49770,,,,,,5066766714310,False,,,,
,,DNS,6096,,,,netflix.com,,,,,,False,,,,,9043475724451,,,,2023-01-08 05:46:44,,,,,86562,38731,932,,,,,,False,,,,
21078,,DNS,1194,04/10/2023 17:13:13,,,,241.130.190.102,,,,,,804,False,,,,,,,,,,,,,,,,,55058,,5438986212692,False,,,twitter.com,
,,,,,,,,110.125.92.182,,,,,,,False,,654,,,,,2023-09-08 02:17:11,,,51787,,,65230,,9394,,,youtube.com,1900966544767,False,,,,
18719,,,,,,,,,,,,72.91.177.146,,,False,HTTPS,,8895789927143,12/25/2023 12:28:51,,,,,,,,,,,5175,,20051,,,False,,3576,,amazon.in
9872,,HTTPS,,,,8234,,,True,,,,,,,,1815,,2023-01-24T10:29:28.000Z,,37682,,,46.219.215.195,,,,,,,,,,4644699598013,False,,,,
71041,253.75.122.148,,8847,2023-07-22T03:37:37.000Z,,,,,,,,,False,,,HTTPS,,,,,,,,,,,,,,,,64986,youtube.com,4091654590930,False,,3410,,
33434,,,,2023-04-19T10:13:16.000Z,,5619,,,,HTTPS,,,,3252,True,,,,,4343915375481,,,,66.41.131.179,,,,,,,18512,,snapchat.com,,True,,,,
,27.181.21.59,,,,,,,,False,,HTTP,,,,,,866,,,,,,,,,2172,81995,,,,,53985,zoom.us,7626098387067,False,,1693287477,,
23212,,TCP,3602,,,,,,,,,,,,True,,,4308413268372,20/07/2023 17:31:59,,30377,,,25.136.79.157,,,,,437,,,,,,False,,,youtube.com,
,113.250.252.241,,,07/04/2023 18:43:09,,,,,,HTTPS,,,,,True,,,,,,,,,,47900,6659,,,489,,,13647,,6005327510418,False,,,amazon.in,
,175.9.79.169,,8015,,,,,,,,,,,,True,HTTP,,4774399307648,,,,,,,62332,,,,2306,,,32312,,,False,,10/10/2023 20:44:17,amazon.in,
13043,221.82.44.209,,,2023-08-01 05:01:04,2140604052387,1157,,,,TCP,,,,,,,,,,,,,False,,,,,,,,,24422,twitter.com,,False,,2430,,
,,UDP,,,,5813,,204.41.40.34,,,,,True,,,,,,,9321450081128,1885,21/09/2023 18:07:00,,,33536,,,,,,,,,,False,,2414,fileshare.cc,
,,,,,,6072,amazon.in,,True,,,120.40.60.166,,,,,894,,1694459018,,,,,,22509,,,,,,,39487,,6106508175370,False,,,,
,,,,,8177714408015,1299,,,False,,,192.0.207.71,,724,,TCP,,,,,53459,2023-04-03 23:06:25,,,,,920,,,,,,,,False,,,facebook.com,
,49.108.63.155,,,,,1357,,,,,,,True,,,UDP,,,11/17/2023 17:41:59,4332991312270,,,,,64086,,,,2956,,,20816,snapchat.com,,False,,,,
,75.55.57.10,HTTP,,08/17/2023 06:20:37,6829140627015,,,,,,,,,488,True,,,,,,17290,,,,,,85199,,,990,,,,,False,,,zoom.us,
63369,,,6983,,,,,,,,,89.14.190.32,False,,,,,,11/09/2023 04:43:00,3318985322116,,,,,,,,,,,,53325,,,False,,1316,,facebook.com
24412,110.115.166.247,,,,2752793848034,,,,,,,,,2417,False,TCP,,,,,,,,,,,,,,5387,51579,,,,False,,11/07/2023 05:09:43,zoom.us,
,,,,,,3268,youtube.com,,True,DNS,,,,2025,,,,,,,,,,10.247.251.200,,,64262,,,,,47226,,2267809148539,False,,2023-04-20 09:38:21,,
,,TCP,9766,,3435907136007,,,53.12.104.79,,,,,,,,,,,,,,,True,,,,47444,50802,478,,,,netflix.com,,False,,1674023058,,
,158.99.227.189,TCP,,,,,,,True,,,,,568,,,,,,6708384233372,,,,,,,22180,,,9634,36388,,youtube.com,,False,,2023-03-28 15:58:02,,
,,,,,,,twitter.com,,,HTTP,,30.20.169.81,,,False,,,,,,49575,,,,,7876,,,3478,,,,,4716843031890,True,84371,1690363954,,
51519,,,,,4356896968983,,,,,,TCP,,True,1153,,,,,20/06/2023 00:40:53,,36518,,,210.226.206.223,,4779,,,,,,,snapchat.com,,False,,,,
,43.90.91.180,,,,,,,,True,,,,,,,DNS,3176,,1699853974,1210123679236,,,,,19398,,,,,7842,,,,,False,,,,youtube.com
,,,1579,,,,,,,,HTTP,,True,,,,,,2023-04-05 20:57:43,,,,,240.203.69.104,,,,706,,,,,,7214360503795,False,76511,3454,,youtube.com
55434,2.195.237.126,TCP,,,,,,,,,,,False,,,,,5730786518476,,,,2023-12-30 11:23:01,,,,4324,,,,,,765,,,False,,2771,,amazon.in
,,HTTPS,,,,,,,True,,,64.235.140.144,,,,,,1869715756005,,,11726,,,,99345,8117,,,859,,,,amazon.in,,False,,04/12/2023 04:38:56,,
,,HTTP,,,9017387167439,2291,,,True,,,229.173.90.56,,2343,,,,,2023-04-13T16:51:24.000Z,,,,,,,,88318,,,,,4367,,,False,,,snapchat.com,
,,,,,,7181,netflix.com,,True,,DNS,157.91.162.106,,,,,2633,1683145174011,,,,,,,12727,,,,,,,5194,,,False,,09/05/2023 10:00:30,,
,,,,,,,,,,,,,,,True,DNS,,5612325143758,09/02/2023 00:24:24,,15504,,,27.142.249.213,38114,,,,446,8171,,,,,False,,,netflix.com,
,,TCP,3913,1682958937,8733488701102,,flipkart.com,18.178.50.62,,,,,,,False,,912,,,,,,,,,,,,,,38438,,,,False,35196,,,
,,,,2023-10-05T06:17:46.000Z,,,,,,,TCP,129.85.66.61,False,,,,,,,5268489122219,,,,,,,61990,35632,,4944,,,,,False,,2879,,flipkart.com
4875,80.131.84.155,,,,,9253,,,True,,HTTPS,,,,,,,,,,,,,,,,,,,,,61191,,2674181965609,False,,1467,,twitter.com
,164.119.223.252,,,07/22/2023 02:35:30,,1214,,,True,,,,,,,TCP,2386,,,5582375643138,,,,,8151,,,,,,32933,,,,False,,,,facebook.com
,,,6224,,,,,193.42.203.51,True,,,,,,,HTTP,,,,,,1700770946,,,37876,,,,,,33451,,,9108356093465,False,,3510,,
,,,501,,4883444765872,,netflix.com,166.159.187.99,,,TCP,,,,,,,,,,,2023-05-19 03:46:02,False,,73293,,,,2172,,11533,,,,False,,,,
,,,,,5627077285976,,,,,,HTTP,11.62.41.189,,,,,1967,,,,58462,2023-05-21 13:16:00,False,,,8572,93543,,,,,,flipkart.com,,False,,,,
,,,5487,2023-09-13 09:23:45,,,netflix.com,,,,,,True,,,HTTP,1509,5152061950847,,,,,,,41392,,,2911,,,,,,,False,,,,
,96.173.203.227,,,,,2833,,,True,,,,,,,HTTP,,,,7738546354403,,,,,,,,,300,,29394,,,,False,6336,1678458107,twitter.com,
,,,334,,,,,,,,,233.142.145.105,,,True,HTTPS,,,20/01/2023 21:38:07,5560512065241,,,,,,,75474,,,,,29058,amazon.in,,False,,2926,,
,206.52.213.210,HTTP,6030,,2730693274876,,,,,,,,,,,,,,1685463118,,,,True,,,,,,1203,,,31048,amazon.in,,False,87868,,,
77079,,,,2023-07-07 04:54:59,,,flipkart.com,,,,,,,,True,TCP,,,,,,,,171.1.94.206,,,,14614,,2088,,,,2389605944795,False,,1545,,
,132.131.202.186,,,03/22/2023 04:49:52,,,,,,,,,True,,,UDP,,,,,,,,,97773,3002,,,,,,10824,facebook.com,2339572261624,False,,1727,,
,,,5464,,,,,,True,,,52.27.205.177,,,,,,,,6661171352745,28427,1699708988,,,,,,,1235,,,,,,False,52002,,,netflix.com
,15.154.77.126,,,,8716271398991,,fileshare.cc,,,,HTTPS,,False,,,,,,,,,,,,,,,,1960,2801,,64434,,,False,89558,2023-02-13T21:14:13.000Z,,
,,,,,,5822,zoom.us,,,,,,False,,,,,,2023-09-26T07:02:10.000Z,4922122265646,,,,231.215.210.48,,,,48181,1721,,,,,,False,17346,,,
,,,,24/04/2023 15:41:26,6069192612030,,zoom.us,,True,,DNS,,,1655,,,,,,,,,,110.139.49.134,,6168,26177,11812,,,,,,,False,,,,
,,,3731,1673022941,,,,,,UDP,,254.120.182.157,,,True,,,,,1598384564849,,,,,,,,,,,,26992,netflix.com,,False,21022,443,,
,,,,,,,,89.41.86.233,,,HTTP,,,,True,,,,,1263148897971,,1678656644,,,,8835,82716,,1081,,41632,,,,False,,,flipkart.com,
,,,2147,,,,,,False,HTTPS,,,,,,,3564,7181252425649,2023-02-23T19:31:32.000Z,,,,,19.20.192.238,,,,,,,33856,,,,False,47261,,snapchat.com,
,92.87.104.61,,,,,,,,False,HTTP,,,,,,,,,2023-02-15 14:50:50,,,,,,76945,,,28632,3284,9447,,,,2555552702441,False,,,,fileshare.cc
,210.212.1.241,HTTPS,899,,,,,,True,,,,,1851,,,,,2023-05-03 22:19:02,3457251867610,,,,,,,,44527,,,,,,,False,23402,,flipkart.com,
,,DNS,,1703852211,,,,44.86.107.151,True,,,,,,,,,,,,,,,,48597,,,37612,,3636,,,,3096874706732,False,,950,,youtube.com
,,,,,7190373279620,2907,,,,HTTPS,,,False,,,,2473,,,,,,,45.132.179.16,29361,,,,,,37743,,flipkart.com,,False,,09/07/2023 16:34:13,,
,,,3224,,,,snapchat.com,,,,HTTP,,,270,True,,,,,7659638045374,56215,,,216.189.177.123,,,57573,,,,,,,,False,,2023-04-21T08:23:52.000Z,,
54810,,HTTP,,,7149756816564,,netflix.com,,,,,235.164.220.204,False,2810,,,,,,,25503,2023-05-06 08:00:29,,,,,,,,8378,,,,,False,,,,
,,,,,,,,,,,UDP,,,,,,,9142962757373,2023-12-30T10:31:51.000Z,,14903,,True,166.213.239.69,,2296,89648,,,,,,,,False,,1410,amazon.in,
,200.144.141.174,,,,,9530,,,True,,HTTP,,,,,,,1386264297031,,,,05/04/2023 20:38:32,,,64482,,,,,,29928,,snapchat.com,,False,,639,,
,,,,04/03/2023 14:35:43,,,,,False,,HTTP,,,,,,3441,,,7380168054517,,,,221.5.105.141,59303,9693,,,,,,39144,,,False,,,,amazon.in
39203,,,,,5084790536723,,,164.14.210.85,,,DNS,,,,,,,,2023-06-27 16:10:46,,,,False,,,,,,,8165,,,,,True,,499,amazon.in,
,,,,,1383844558693,,,,False,,,204.233.163.78,,1569,,TCP,,,03/26/2023 23:07:23,,,,,,,3970,27449,,,,,,facebook.com,,False,,,,
22768,,,,,,6331,,233.52.153.7,False,,,,,,,,2622,1437004530473,,,,,,,,,,,,,47240,,zoom.us,,False,,27/10/2023 19:00:40,,
,,,5487,,,,,,False,,,,,,,DNS,3349,1558341524734,05/08/2023 02:23:37,,,,,,,,17667,46934,,,,,,,False,,,,amazon.in
,,TCP,380,,,,,110.32.8.68,,,,,,,,,,3329542015066,2023-08-02 13:27:25,,,,True,,24070,,,32187,,,,,,,False,,2455,twitter.com,
,175.167.238.50,,,1677209955,,2820,flipkart.com,,,,UDP,,,,,,443,,,9671222743708,,,True,,60857,,,,,,40218,,,,False,,,,
,,,,,,7941,,,True,HTTP,,,,,,,2756,,,,,05/03/2023 12:38:38,,49.182.216.102,,,,43572,,,,,,2919638224519,False,92269,,zoom.us,
,,,5838,,,,netflix.com,,,,TCP,159.204.105.187,True,844,,,,,2023-04-25T22:35:56.000Z,6531736521619,,,,,,,,,,,,30729,,,False,14189,,,
748,,,,,,,,,,UDP,,,,,,,,,,8415588642538,,11/30/2023 15:52:16,True,81.162.67.90,,7011,,60728,134,,,,,,False,,,,flipkart.com
,,,8191,24/04/2023 14:04:00,,,,246.47.26.161,False,,UDP,,,,,,,,,,,,,,,,97297,21248,577,,,,,7027912097898,False,,,instagram.com,
,,,,,,,zoom.us,,,TCP,,133.145.175.69,,,,,2297,,,,,03/23/2023 04:44:11,True,,,,,,,5545,8400,,,5413234239408,False,18643,,,
,125.73.195.14,,,,,7918,instagram.com,,,,UDP,,,,,,1611,,,,36846,,False,,,,,,,,,,,7360036526439,False,56048,31/08/2023 06:03:22,,
,96.232.16.153,,,,,2631,amazon.in,,,,DNS,,,,False,,,,,,,,,,,,62997,20093,,,,,,7581077293846,False,,877,,
,210.113.217.246,,,,,5716,,,True,HTTP,,,,2534,,,,,2023-03-24T15:11:30.000Z,1426609481305,,,,,,,24416,,,,,17926,,,False,,,instagram.com,
,,,7348,,,,,,,,TCP,,True,,,,,,,,,2023-11-11T06:16:40.000Z,,190.100.243.13,,,,53233,,,,,,3506102856072,True,25963,1240,,youtube.com
55544,,,,,,,,,,,TCP,,,,,,3341,,,,,,True,132.212.233.29,,,,44091,,9485,,,,9601029126786,False,,1676552695,,fileshare.cc
,,,,,,,,223.197.118.194,,HTTP,,,,,,,2446,,07/18/2023 09:52:41,,,,True,,,3064,60039,46511,,,,,,2168266899549,False,,,,
,,,,,5360451177066,,,,,,,152.76.2.213,,2176,,,,,2023-06-17T15:48:37.000Z,,2626,,True,,,1615,31534,,,,,,zoom.us,,False,,,,
,,,,08/01/2023 16:06:39,,,,,11,UDP,,,,,,,,,,8816358604325,,,,249.217.212.71,,5505,,,,,39187,,,,False,77431,3554,netflix.com,
,,,,,2966167436312,,,28.16.30.240,,,HTTP,,,,,,3091,,,,,1675883464,True,,,,26932,,,2038,,,,,False,,,,
,182.221.72.133,,,,,5917,,,,HTTPS,,,,,False,,3420,9861247102691,,,,,,,37093,,,,,,,2895,netflix.com,,False,,1694328656,,
68572,,,,1701130125,,4931,,135.42.148.239,,,,,,,,HTTP,,4945685265538,,,,,True,,,,,,524,,,59455,,,False,,,twitter.com,
,,HTTP,9914,2023-12-17 14:00:29,,,flipkart.com,,,,,,True,,,,348,4974076743881,,,40351,,,29.114.52.144,,,,,,,,,,,False,56191,,,
,,,8468,,1962436282352,,,,True,,,211.148.246.169,,,,DNS,,,,,7959,,,,,,,,218,,,,,,False,97058,2023-05-19 23:39:41,,instagram.com
70766,,,,,6064275615007,,zoom.us,,,DNS,,74.132.54.118,-9,,,,,,1684671184,,,,,,,9814,,,3092,,9241,,,,False,,,,
,,,,2023-05-30 15:00:20,,,,,False,,,,,,,TCP,,,,2736579669683,,,,65.183.176.180,21059,,,,2864,4321,,16299,flipkart.com,,False,,,,
